chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_start,player_type_id,expected_points_next_gw,expected_points_this_gw,event_points,form,player_id,player_news,news_added,player_price,player_photo,points_per_game,selected_by_percent,status,team_id,team_code,total_points,total_transfers_in,transfers_in_event,total_transfers_out,transfers_out_event,value_form,value_season,web_name,total_minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,full_name,understat_id,games_played,xG,understat_assists,xA,shots,key_passes,npg,npxG,xGChain,xGBuildup,team_name,team_short_name,team_strength,position_name,position_name_short
,,0,-4,4,1.5,1.5,1,1.0,22,,,5.6,205533.jpg,1.9,0.6,a,1,3,15,32349,1467,119215,3314,0.2,2.7,Nketiah,145,1,0,0,3,0,0,0,0,0,0,3,51,48.0,25.4,66.0,13.7,246,28,222,32,120,35,216,32,,,,Edward Nketiah,6482,8,0.7375370152294636,0,0.0957065299153328,3,2,1,0.7375370152294636,0.8796922527253628,0.046448688954114914,Arsenal,ARS,4,Forward,FWD
100.0,100.0,0,-2,4,0.0,-0.5,0,0.0,50,,2020-10-18 17:30:11.727273,4.3,221239.jpg,1.0,8.1,a,2,7,1,458172,19085,938340,41812,0.0,0.2,Davis,28,0,0,0,0,0,0,0,0,0,0,0,3,4.4,12.9,6.0,2.3,382,42,285,42,308,48,370,46,,,,Keinan Davis,1053,1,0.0,0,0.02560575678944588,0,1,0,0.0,0.14269530773162842,0.14269530773162842,Aston Villa,AVL,3,Forward,FWD
,,1,1,4,7.3,6.8,13,7.3,514,,,6.1,178301.jpg,6.7,7.7,a,2,7,47,727311,223961,275791,18869,1.2,7.7,Watkins,630,6,1,4,9,0,0,0,0,0,0,6,182,263.2,120.2,332.0,71.5,10,5,47,3,10,5,10,4,,,3.0,Ollie Watkins,8865,7,4.849487289786339,1,0.5846609380096197,18,9,5,4.088318467140199,5.34167105704546,1.7302843518555164,Aston Villa,AVL,3,Forward,FWD
,,-1,-1,4,1.3,1.8,2,1.3,68,,,6.4,115382.jpg,5.4,4.2,a,3,36,38,601131,6472,463602,56508,0.2,5.9,Maupay,630,4,1,2,12,0,0,0,0,0,0,5,135,187.2,82.6,357.0,62.6,33,9,93,9,6,4,14,6,,,1.0,Neal Maupay,3621,7,4.523343563079834,1,0.5649800002574921,21,5,2,3.0010794848203663,4.455578863620758,1.3441169653087854,Brighton,BHA,3,Forward,FWD
75.0,100.0,0,-1,4,0.2,0.8,1,0.3,78,Hamstring injury - 75% chance of playing,2020-11-12 11:30:19.968020,5.4,233425.jpg,3.0,0.5,d,3,36,18,62389,869,73068,4478,0.1,3.3,Connolly,288,1,1,1,7,0,0,0,0,0,0,2,49,56.4,34.3,69.0,15.9,227,24,189,26,116,31,191,28,,,,Aaron Connolly,7991,6,0.5869272574782372,1,0.1095290184020996,6,3,1,0.5869272574782372,0.6948071382939816,0.031005606055259705,Brighton,BHA,3,Forward,FWD
100.0,100.0,0,0,4,1.0,1.5,2,1.0,588,,2020-10-22 16:00:16.226922,5.5,50175.jpg,1.5,0.1,a,3,36,3,4259,1785,1529,606,0.2,0.5,Welbeck,101,0,0,1,0,0,0,0,0,0,0,0,10,7.4,33.1,69.0,11.0,372,40,194,27,117,32,247,33,,,,Danny Welbeck,501,2,0.4399665892124176,0,0.4941668808460236,4,3,0,0.4399665892124176,0.9341334700584412,0.0,Brighton,BHA,3,Forward,FWD
100.0,100.0,0,-2,4,0.5,0.5,1,1.0,86,,2020-09-24 00:00:15.736033,5.8,44683.jpg,1.0,0.3,a,4,90,5,8622,431,46660,813,0.2,0.9,Rodriguez,153,0,0,0,5,0,0,0,1,0,0,0,16,12.2,24.0,23.0,6.0,355,36,232,35,228,41,317,41,,,3.0,Jay Rodriguez,844,5,0.11879787035286428,0,0.4193241484463215,3,2,0,0.11879787035286428,0.5116555411368608,0.0,Burnley,BUR,2,Forward,FWD
100.0,100.0,0,0,4,1.5,1.5,2,2.0,87,,2020-09-07 00:30:12.603985,6.0,44699.jpg,1.8,0.1,a,4,90,9,7119,744,10827,895,0.3,1.5,Barnes,381,0,0,2,7,0,0,0,1,0,0,0,5,20.2,78.0,117.0,21.4,328,34,103,11,56,23,137,23,,,1.0,Ashley Barnes,4422,5,0.6369421929121017,0,0.21630618162453172,8,6,0,0.6369421929121017,0.9374033845961094,0.30775821767747397,Burnley,BUR,2,Forward,FWD
,,-1,-3,4,1.5,1.5,2,2.0,91,,,6.2,60689.jpg,2.6,1.0,a,4,90,18,83188,1400,170646,6351,0.3,2.9,Wood,623,1,0,2,12,0,0,0,0,0,0,0,29,49.6,24.9,191.0,25.9,241,26,226,34,30,17,96,20,,,1.0,Chris Wood,4456,7,1.8960303775966167,0,0.04523156210780144,13,1,1,1.8960303775966167,2.210782423615456,0.26952046528458595,Burnley,BUR,2,Forward,FWD
,,0,-1,4,0.2,0.2,1,0.7,93,,,4.9,81183.jpg,1.2,0.7,a,4,90,6,64173,1887,74826,3855,0.1,1.2,Vydra,130,0,0,0,2,0,0,0,0,0,0,0,18,9.6,27.4,67.0,10.4,363,38,209,31,119,34,257,34,,,,Matej Vydra,1017,5,0.3144465610384941,0,0.3053257428109646,4,2,0,0.3144465610384941,0.6816422194242477,0.06186991557478905,Burnley,BUR,2,Forward,FWD
,,0,-3,4,1.2,1.2,1,0.7,103,,,6.7,44346.jpg,1.0,0.6,a,5,8,3,12236,519,70403,1653,0.1,0.4,Giroud,33,0,0,0,0,0,0,0,0,0,0,0,8,1.0,3.9,6.0,1.1,404,50,332,48,316,51,392,50,,4.0,,Olivier Giroud,502,3,0.0,0,0.0,0,0,0,0.0,0.059130746871232986,0.059130746871232986,Chelsea,CHE,4,Forward,FWD
100.0,100.0,0,-1,4,5.8,5.8,7,5.3,117,,2020-09-15 00:00:14.393762,9.4,165153.jpg,5.4,24.5,a,5,8,43,1064387,117709,2500093,44502,0.6,4.6,Werner,695,4,2,3,9,0,0,0,0,0,0,5,169,192.2,97.3,327.0,61.7,30,8,69,6,11,6,15,7,,,1.0,Timo Werner,65,8,3.46278478205204,1,0.6114246267825365,20,5,4,3.46278478205204,4.373038053512573,0.9473610082641244,Chelsea,CHE,4,Forward,FWD
,,0,-3,4,5.2,5.2,8,4.7,118,,,7.2,173879.jpg,3.9,2.3,a,5,8,27,79625,13776,239506,5922,0.7,3.8,Abraham,377,2,2,2,5,0,0,0,0,0,0,2,92,113.0,71.6,224.0,41.0,121,15,115,16,23,15,42,15,,,,Tammy Abraham,702,7,2.1814455464482307,1,0.2375414948910475,14,6,2,2.1814455464482307,1.4533013924956322,0.04266921430826187,Chelsea,CHE,4,Forward,FWD
100.0,100.0,0,-2,4,2.8,2.3,0,2.3,108,,2020-09-27 12:30:10.890923,5.8,94245.jpg,2.8,0.8,a,6,31,14,46139,2634,141209,6538,0.4,2.4,Batshuayi,279,0,2,1,3,0,0,0,0,0,0,0,35,37.8,15.0,109.0,16.0,277,31,273,39,62,24,190,27,,,,Michy Batshuayi,1678,5,0.4152924418449402,1,0.7474531531333923,5,1,0,0.4152924418449402,1.2802222073078156,0.8649297058582306,Crystal Palace,CRY,3,Forward,FWD
100.0,100.0,0,0,4,1.2,0.7,1,0.7,132,,2020-09-06 03:00:11.019701,5.5,54861.jpg,1.0,0.2,a,6,31,4,18211,619,25400,918,0.1,0.7,Benteke,21,0,0,0,1,0,0,0,0,0,0,0,11,4.2,0.6,10.0,1.5,386,43,372,52,282,47,387,48,,,,Christian Benteke,606,4,0.0,0,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,CRY,3,Forward,FWD
100.0,100.0,0,-3,4,3.5,3.0,8,3.0,140,,2020-10-18 17:30:11.950512,5.7,80146.jpg,3.3,1.8,a,6,31,20,88064,10542,404568,5674,0.5,3.5,Ayew,443,1,1,1,8,0,0,0,0,0,0,2,48,65.8,20.2,107.0,19.3,204,22,249,37,64,25,155,24,,,4.0,Jordan Ayew,672,6,0.8198453783988953,0,0.07098082453012466,6,1,1,0.8198453783988953,1.2947342991828918,0.5196167826652527,Crystal Palace,CRY,3,Forward,FWD
100.0,100.0,0,0,4,0.8,-0.2,0,0.3,153,,2020-08-15 10:00:11.707165,6.0,66838.jpg,0.5,0.0,a,7,11,1,797,209,785,130,0.0,0.2,Tosun,31,0,0,0,2,0,0,0,1,0,0,0,3,2.2,10.8,2.0,1.5,398,48,302,44,343,53,388,49,,,,Cenk Tosun,6477,2,0.0,0,0.07407927513122559,0,1,0,0.0,0.10806649923324584,0.033987220376729965,Everton,EVE,3,Forward,FWD
,,1,8,4,5.2,4.2,5,4.7,164,,,7.8,177815.jpg,7.1,57.3,a,7,11,57,3922011,129501,643454,81140,0.6,7.3,Calvert-Lewin,698,8,1,1,14,0,0,0,1,0,0,7,223,307.2,73.1,431.0,81.1,6,3,111,15,4,2,6,2,,,,Dominic Calvert-Lewin,5555,8,5.818061403930187,0,0.3528262749314308,26,4,8,5.818061403930187,5.72650969773531,1.2786227166652682,Everton,EVE,3,Forward,FWD
75.0,0.0,0,-2,4,0.4,0.0,0,0.0,166,Ankle injury - 75% chance of playing,2020-11-18 11:30:20.042800,7.8,212319.jpg,4.4,3.9,d,7,11,22,404451,20537,853653,9901,0.0,2.8,Richarlison,382,1,3,1,5,0,0,0,1,1,0,4,84,107.6,52.2,193.0,35.1,132,16,144,20,28,16,58,17,,,2.0,Richarlison de Andrade,6026,5,2.6677165832370515,2,1.0768876178190112,16,4,0,1.9065477456897495,3.489486128091812,0.876866552978754,Everton,EVE,3,Forward,FWD
0.0,0.0,0,-2,4,0.0,0.0,0,0.0,169,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03 00:30:17.828204,5.8,242058.jpg,1.0,0.2,n,7,11,2,7859,14,34098,538,0.0,0.3,Kean,13,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.3,11.0,0.9,591,72,363,50,276,46,393,51,,,,Moise Kean,1304,2,0.02234572172164917,0,0.0,1,0,0,0.02234572172164917,0.02234572172164917,0.0,Everton,EVE,3,Forward,FWD
,,0,-2,4,2.8,2.8,2,3.3,181,,,5.3,96994.jpg,2.7,0.2,a,8,54,19,14947,1513,17011,1188,0.6,3.6,Decordova-Reid,386,2,0,2,4,0,0,0,2,0,0,2,85,83.2,32.9,140.0,25.5,177,19,195,28,45,20,100,21,,,,Bobby Decordova-Reid,6827,7,1.577203349210322,0,0.045608140528202064,8,1,2,1.577203349210322,2.493865662254393,0.9166624434292316,Fulham,FUL,2,Forward,FWD
,,-1,-3,4,3.2,3.2,1,3.7,184,,,5.7,128389.jpg,3.5,7.1,a,8,54,28,472035,7054,1528233,64602,0.6,4.9,Mitrović,657,2,2,1,12,0,0,1,2,0,0,3,70,134.0,119.0,310.0,55.0,76,12,49,4,13,8,22,11,,2.0,1.0,Aleksandar Mitrović,773,8,3.780150700360537,2,1.401346892118454,29,8,1,2.257813010364771,3.609658513218165,0.4751363173127174,Fulham,FUL,2,Forward,FWD
100.0,100.0,1,1,4,7.8,8.8,4,8.3,224,,2020-10-16 13:30:22.970773,10.1,101668.jpg,8.4,22.2,a,9,13,59,1485879,157435,1400849,33290,0.8,5.8,Vardy,558,8,2,2,8,0,0,1,0,0,0,10,234,311.4,50.9,298.0,66.2,5,2,147,21,14,9,11,5,,,1.0,Jamie Vardy,755,7,7.259718596935272,1,0.6502183005213737,16,4,3,2.692705564200878,3.755110628902912,0.4121867418289185,Leicester,LEI,4,Forward,FWD
,,0,-3,4,-0.5,0.5,0,0.0,233,,,5.7,173515.jpg,1.3,0.3,a,9,13,4,10963,653,40232,1259,0.0,0.7,Iheanacho,101,0,0,1,1,0,0,0,0,0,0,0,12,8.6,38.1,29.0,7.6,367,39,174,23,210,40,299,39,,,5.0,Kelechi Iheanacho,620,3,0.11031043902039528,0,0.3915495425462723,2,3,0,0.11031043902039528,0.5018599629402161,0.0,Leicester,LEI,4,Forward,FWD
,,0,0,4,-0.5,0.5,0,0.0,579,,,5.0,149828.jpg,1.0,0.1,a,9,13,1,5827,609,3578,764,0.0,0.2,Slimani,19,0,0,0,1,0,0,0,0,0,0,0,3,0.2,11.7,6.0,1.8,408,52,297,43,312,49,384,47,,,,Islam Slimani,1682,1,0.10036919265985488,0,0.07683446258306502,1,1,0,0.10036919265985488,0.17720365524291992,0.0,Leicester,LEI,4,Forward,FWD
,,1,6,4,8.2,8.7,7,8.7,202,,,6.1,106617.jpg,7.2,35.1,a,10,2,58,2830170,210240,857425,66811,1.4,9.5,Bamford,670,7,2,2,16,0,0,0,1,0,0,9,200,273.4,56.9,401.0,73.1,9,4,138,19,5,3,9,3,,,2.0,Patrick Bamford,822,8,4.6329552605748185,1,0.3541257418692112,29,4,7,4.6329552605748185,5.684093996882439,1.0423743706196549,Leeds,LEE,3,Forward,FWD
0.0,0.0,-1,-3,4,0.0,0.0,0,1.7,492,Self-isolating in line with Premier League and government guidelines. - Expected back 22 Nov,2020-11-02 23:00:23.376753,5.7,80954.jpg,3.0,2.2,n,10,2,18,122214,131,520470,22069,0.3,3.2,Rodrigo,320,1,1,1,3,0,0,0,0,0,0,3,62,62.4,82.0,175.0,32.0,210,23,95,10,36,19,71,18,,5.0,,Rodrigo Moreno,2381,6,1.2216201201081276,0,0.3807524591684341,13,6,1,1.2216201201081276,1.949715219438076,1.2517203222960234,Leeds,LEE,3,Forward,FWD
,,0,-3,4,4.5,4.0,1,4.0,249,,,9.2,92217.jpg,3.4,2.2,a,11,14,27,83933,3070,248540,11372,0.4,2.9,Firmino,618,1,2,1,14,0,0,0,1,0,0,3,115,107.0,129.2,265.0,50.1,134,17,39,2,18,11,28,13,,,4.0,Roberto Firmino,482,8,1.848434180021286,2,1.0373324826359749,13,9,1,1.848434180021286,5.29336017370224,2.89517442882061,Liverpool,LIV,5,Forward,FWD
0.0,0.0,0,-2,4,0.0,0.0,0,0.3,268,Muscle injury - Expected back 21 Nov,2020-10-24 14:30:20.763977,10.3,37572.jpg,1.5,1.2,i,12,43,3,193447,772,393064,4478,0.0,0.3,Agüero,109,0,0,1,1,0,0,0,0,0,0,0,16,4.0,36.8,18.0,5.8,387,44,181,25,249,43,319,42,,,2.0,Sergio Agüero,619,2,0.04538629576563835,0,0.7107192277908325,1,3,0,0.04538629576563835,0.901162087917328,0.475454568862915,Man City,MCI,5,Forward,FWD
100.0,100.0,0,-2,4,3.5,3.0,9,3.0,282,,2020-09-25 18:00:17.193627,9.3,205651.jpg,7.5,1.0,a,12,43,15,147280,18359,213976,4053,0.3,1.6,Jesus,180,2,0,0,2,0,0,0,1,0,0,4,52,79.2,27.5,68.0,17.5,183,20,208,30,118,33,173,26,,,5.0,Gabriel Fernando de Jesus,5543,2,0.9486853182315826,0,0.26651666685938835,5,2,2,0.9486853182315826,1.7758602499961853,0.5606581568717957,Man City,MCI,5,Forward,FWD
,,0,-1,4,0.5,0.0,0,0.0,539,,,4.4,463034.jpg,1.0,0.9,a,12,43,1,129395,6463,89394,7230,0.0,0.2,Delap,39,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.3,4.0,0.2,496,54,379,53,324,52,406,53,,,,Liam Delap,8868,1,0.06408517062664032,0,0.0,1,0,0,0.06408517062664032,0.06408517062664032,0.0,Man City,MCI,5,Forward,FWD
,,0,-3,4,1.0,0.5,0,0.0,293,,,6.2,58498.jpg,1.0,0.2,a,13,1,1,6000,206,19599,596,0.0,0.2,Ighalo,9,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.2,598,76,390,55,345,54,409,54,,,,Odion Ighalo,573,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,Man Utd,MUN,4,Forward,FWD
100.0,100.0,0,-3,4,1.7,1.2,2,0.7,303,,2020-10-04 17:30:13.903214,8.7,148225.jpg,1.8,3.9,a,13,1,7,532049,16217,1095275,10311,0.1,0.8,Martial,287,0,1,0,11,0,0,0,0,1,0,0,6,3.6,14.5,72.0,8.6,390,45,277,40,109,30,283,37,,,4.0,Anthony Martial,553,4,0.3661124147474766,0,0.0,3,0,0,0.3661124147474766,0.2952143996953964,0.2811627872288227,Man Utd,MUN,4,Forward,FWD
100.0,100.0,0,0,4,3.3,2.8,5,2.3,569,,2020-10-14 10:30:20.778586,8.0,40720.jpg,2.3,0.7,a,13,1,7,95381,15942,51129,6164,0.3,0.9,Cavani,55,1,0,0,0,0,0,0,0,0,0,0,30,34.0,1.8,45.0,8.0,289,33,350,49,170,39,293,38,,,,Edinson Cavani,3294,3,0.5843555927276611,0,0.0,3,0,1,0.5843555927276611,0.5421853959560394,0.0,Man Utd,MUN,4,Forward,FWD
,,0,-2,4,0.5,1.0,1,1.0,320,,,5.3,40142.jpg,1.7,0.4,a,14,4,10,43533,673,60365,1827,0.2,1.9,Carroll,162,0,1,1,4,0,0,0,0,0,0,0,23,14.8,16.9,72.0,10.3,344,35,265,38,104,28,258,35,,,,Andy Carroll,537,6,0.2582079414278269,0,0.023493839427828792,5,1,0,0.2582079414278269,0.38214075844734907,0.13510008435696366,Newcastle,NEW,3,Forward,FWD
,,0,-3,4,0.2,0.7,1,0.7,340,,,5.7,180974.jpg,1.1,0.2,a,14,4,8,6154,291,24240,771,0.1,1.4,Joelinton,307,0,0,0,6,0,0,0,2,0,0,0,38,43.4,45.5,50.0,13.9,257,30,159,22,159,37,213,31,,,,Joelinton Cássio Apolinário de Lira,87,7,0.09585683234035967,0,0.15230456367135048,3,3,0,0.09585683234035967,0.6926805898547173,0.44451919943094254,Newcastle,NEW,3,Forward,FWD
75.0,,0,1,4,4.3,6.3,2,6.3,506,Hamstring injury - 75% chance of playing,2020-11-06 23:00:16.979143,6.6,75115.jpg,6.9,13.8,d,14,4,55,1341988,20283,1067686,202123,1.0,8.3,Wilson,697,6,2,2,11,0,0,0,1,0,0,10,197,234.0,88.1,292.0,61.2,13,7,88,7,15,10,16,8,,,1.0,Callum Wilson,468,8,6.265985064208508,1,0.9200033731758596,16,7,3,3.982478551566601,5.1864334121346465,0.3053214158862829,Newcastle,NEW,3,Forward,FWD
75.0,,0,0,4,1.3,1.2,2,1.7,262,Knock - 75% chance of playing,2020-11-16 15:00:22.173271,4.5,195473.jpg,1.5,6.4,d,15,49,6,568595,31667,498926,42663,0.4,1.3,Brewster,231,0,0,0,5,0,0,0,0,0,0,0,11,10.6,23.6,11.0,4.5,361,37,233,36,272,45,341,43,,,,Rhian Brewster,5569,4,0.5717115998268127,0,0.13209126889705658,2,2,0,0.5717115998268127,0.8083225823938847,0.10451967641711236,Sheffield Utd,SHU,3,Forward,FWD
,,0,-3,4,0.0,-0.5,0,0.0,343,,,5.7,18867.jpg,2.8,0.1,a,15,49,11,8043,245,21193,630,0.0,1.9,Sharp,129,1,0,0,3,0,0,0,0,0,0,2,25,36.6,4.9,61.0,10.3,282,32,323,47,129,36,260,36,,,1.0,Billy Sharp,7712,4,1.4454707354307177,0,0.0,3,0,0,0.6843018978834152,0.7390252500772476,0.0547233521938324,Sheffield Utd,SHU,3,Forward,FWD
100.0,100.0,0,-2,4,2.7,2.2,6,2.7,344,,2020-10-11 23:30:11.810506,5.3,27436.jpg,2.8,0.7,a,15,49,22,50411,7151,78460,3982,0.5,4.2,McGoldrick,388,2,0,2,6,0,0,0,0,0,0,2,74,68.8,37.4,77.0,18.2,195,21,178,24,96,26,162,25,,,,David McGoldrick,7711,8,0.8072920758277178,0,0.4409877751022577,8,2,2,0.8072920758277178,1.6303147450089457,0.9478021636605264,Sheffield Utd,SHU,3,Forward,FWD
,,0,-3,4,2.7,2.2,1,2.7,357,,,5.7,169432.jpg,1.8,0.3,a,15,49,14,10578,681,43207,1361,0.5,2.5,McBurnie,459,0,1,0,11,0,0,0,1,0,0,0,39,54.2,70.7,127.0,25.1,231,25,118,18,50,21,105,22,,,,Oliver McBurnie,1736,8,0.9535592943429948,0,0.2295150961726904,9,5,0,0.9535592943429948,1.9507738649845123,0.857736311852932,Sheffield Utd,SHU,3,Forward,FWD
,,0,-3,4,0.7,0.7,1,0.7,361,,,5.2,20452.jpg,1.0,0.6,a,16,20,6,28268,1824,88596,3339,0.1,1.2,Long,32,0,0,0,3,0,0,0,0,0,0,0,12,2.2,0.9,6.0,0.8,397,47,370,51,313,50,394,52,,,,Shane Long,839,6,0.043368175625801086,0,0.0,1,0,0,0.043368175625801086,0.039601054042577744,0.039601054042577744,Southampton,SOU,3,Forward,FWD
0.0,0.0,-1,-2,4,0.0,0.0,0,5.3,366,Knee injury - Expected back 19 Dec,2020-11-01 14:30:23.328210,8.3,84939.jpg,6.7,7.8,i,16,20,47,700952,1504,1800198,229371,0.6,5.7,Ings,624,5,2,3,10,0,0,0,0,0,0,7,187,251.8,84.7,234.0,57.0,11,6,92,8,21,13,19,9,,,1.0,Danny Ings,986,7,2.483589205890894,2,0.38785428553819656,15,6,4,1.722420334815979,2.35657611489296,0.5106955729424953,Southampton,SOU,3,Forward,FWD
,,1,-1,4,6.7,6.7,7,6.7,377,,,5.9,200439.jpg,5.1,4.5,a,16,20,41,320692,103128,308277,22519,1.1,6.9,Adams,675,3,3,4,11,0,0,0,1,0,0,5,134,185.0,100.9,264.0,55.1,34,10,65,5,19,12,21,10,,,,Che Adams,7700,8,3.3894964009523387,2,1.0911040380597117,17,7,3,3.3894964009523387,3.618106991052628,0.6496939603239298,Southampton,SOU,3,Forward,FWD
,,0,-3,4,0.0,0.0,0,0.0,381,,,4.7,220598.jpg,1.0,1.1,a,16,20,1,46977,1357,152097,5078,0.0,0.2,Obafemi,13,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.1,0.0,0.1,406,51,387,54,504,61,411,55,,,,Michael Obafemi,6504,1,0.0,0,0.0,0,0,0,0.0,0.06713031232357025,0.06713031232357025,Southampton,SOU,3,Forward,FWD
,,0,0,4,0.3,0.3,0,0.3,590,,,4.5,200088.jpg,1.0,0.1,a,16,20,1,4998,1065,2204,807,0.1,0.2,N'Lundulu,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,514,56,501,58,475,57,516,58,,,,Daniel N'Lundulu,7983,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,Southampton,SOU,3,Forward,FWD
,,0,5,4,6.2,7.7,9,6.7,388,,,11.0,78830.jpg,10.0,45.3,a,17,6,80,2656732,100419,618566,87421,0.6,7.3,Kane,713,7,8,2,8,0,0,0,0,0,0,12,303,451.2,213.7,476.0,114.2,1,1,13,1,2,1,2,1,,4.0,1.0,Harry Kane,647,8,6.807162418961525,8,3.7984027415513992,38,18,5,5.284824684262277,7.708269712515175,1.1476853163912892,Spurs,TOT,4,Forward,FWD
,,0,0,4,-0.2,1.3,1,0.3,564,,,7.0,245824.jpg,1.0,0.0,a,17,6,1,3823,305,2906,427,0.0,0.1,Carlos Vinicius,12,0,0,0,0,0,0,0,0,0,0,0,2,2.0,10.3,21.0,3.3,399,49,304,46,237,42,356,45,,,,Carlos Vinicius Alves Morais,7395,1,0.12008222192525865,0,0.017759090289473534,2,1,0,0.12008222192525865,0.13784131407737732,0.0,Spurs,TOT,4,Forward,FWD
100.0,100.0,0,0,4,1.3,1.3,2,2.3,358,,2020-11-12 11:30:20.560757,5.5,171975.jpg,3.1,0.6,a,18,35,25,114885,2556,98972,7345,0.4,4.5,Callum Robinson,417,2,1,1,8,0,0,0,0,0,0,3,83,86.0,74.1,120.0,27.6,172,18,108,12,54,22,88,19,,,,Callum Robinson,4476,8,0.4298757277429104,0,0.2825646251440048,9,5,2,0.4298757277429104,1.1992982253432274,0.5694828070700169,West Brom,WBA,2,Forward,FWD
0.0,0.0,0,-3,4,0.0,0.0,0,0.0,408,Arm injury - Expected back 28 Nov,2020-10-05 10:00:16.157414,5.2,49440.jpg,1.0,0.1,i,18,35,3,6721,55,28687,490,0.0,0.6,Robson-Kanu,84,0,0,0,5,0,0,0,0,0,0,0,6,7.2,10.7,16.0,3.4,374,41,303,45,257,44,355,44,,,2.0,Hal Robson-Kanu,1738,3,0.08127648755908012,0,0.028762802481651306,3,1,0,0.08127648755908012,0.11003929376602173,0.028762802481651306,West Brom,WBA,2,Forward,FWD
,,-1,-1,4,3.3,3.3,2,4.3,582,,,5.9,180294.jpg,3.8,0.0,a,18,35,15,5330,596,2709,758,0.7,2.5,Grant,328,1,0,2,3,0,0,0,0,0,0,3,38,44.4,28.7,72.0,14.4,251,29,204,29,107,29,207,30,,,,Karlan Grant,7390,4,0.6389945521950722,0,0.14918647333979607,6,2,1,0.6389945521950722,0.6180722713470459,0.09901395440101624,West Brom,WBA,2,Forward,FWD
0.0,0.0,0,-3,4,0.0,0.0,0,2.7,437,Hamstring injury - Unknown return date,2020-10-18 19:00:22.428778,6.2,57531.jpg,4.5,2.2,i,19,21,27,128517,1904,673540,24316,0.4,4.4,Antonio,481,3,0,2,8,0,0,0,1,0,0,5,77,134.0,73.8,314.0,52.1,77,13,109,13,12,7,26,12,,,2.0,Michail Antonio,531,6,2.963218778371811,0,0.33702840097248554,18,6,3,2.963218778371811,3.6503811478614807,0.6049350053071976,West Ham,WHU,3,Forward,FWD
100.0,100.0,0,-4,4,1.7,2.2,2,1.7,441,,2020-10-18 19:00:22.456816,6.1,103123.jpg,1.9,0.3,a,19,21,13,16528,1503,37476,2940,0.3,2.1,Haller,213,1,0,1,2,0,0,0,0,0,0,0,44,48.4,25.0,77.0,15.0,244,27,225,33,97,27,200,29,,,,Sébastien Haller,6144,7,0.4515557289123535,0,0.15497230365872386,6,2,1,0.4515557289123535,0.263013169169426,0.07881771586835384,West Ham,WHU,3,Forward,FWD
,,-1,-1,4,4.3,3.8,2,4.3,460,,,8.4,102057.jpg,4.6,16.1,a,20,39,37,1132299,27541,1327201,107757,0.5,4.4,Jiménez,720,4,0,4,9,1,0,0,0,0,0,7,133,170.6,71.5,228.0,47.2,42,11,116,17,22,14,33,14,,,1.0,Raúl Jiménez,4105,8,2.1267752349376683,0,0.5053892806172371,22,4,4,2.1267752349376683,2.8133607022464275,0.7242033127695322,Wolves,WOL,3,Forward,FWD
,,0,-3,4,0.7,0.2,1,0.7,504,,,5.2,449988.jpg,1.0,0.5,a,20,39,4,26532,940,86309,2250,0.1,0.8,Fabio Silva,52,0,0,0,3,0,0,0,0,0,0,0,8,3.2,13.7,46.0,6.1,393,46,280,41,167,38,315,40,,,,Fabio Silva,8778,4,0.12632381170988086,0,0.012110167182981968,3,1,0,0.12632381170988086,0.13843397796154022,0.012110167182981968,Wolves,WOL,3,Forward,FWD
,,0,0,1,4.2,4.2,2,3.7,8,,,5.0,80201.jpg,3.5,9.0,a,1,3,28,375612,7585,346656,24258,0.7,5.6,Leno,720,0,0,2,10,0,0,0,0,0,21,2,150,171.2,0.0,0.0,17.1,41,8,564,59,556,59,177,9,,,,Bernd Leno,181,8,0.0,0,0.0,0,0,0,0.0,0.8804288506507874,0.8804288506507874,Arsenal,ARS,4,Goalkeeper,GKP
,,0,3,1,3.0,2.5,6,3.0,12,,,4.8,98980.jpg,5.7,27.2,a,2,7,40,1773274,75836,363436,27287,0.6,8.3,Martínez,630,0,0,4,9,0,1,0,0,0,22,4,168,198.6,0.0,0.0,19.8,28,5,533,52,515,51,151,5,,,,Emiliano Martínez,4401,7,0.0,0,0.0,0,0,0,0.0,1.4456811882555485,1.4456811882555485,Aston Villa,AVL,3,Goalkeeper,GKP
