player_id,fixture_id,opponent_team_id,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
323,16,3,1,True,2020-09-20 13:00:00,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,9.8,0.2,0.0,1.0,50,487,102812,9576,9089
324,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3326,0,0
324,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-181,4113,422,603
325,6,19,7,False,2020-09-12 19:00:00,0,2,1,90,0,0,1,0,0,0,0,0,0,3,0,26,27.0,0.0,0.0,2.7,50,0,13715,0,0
325,16,3,2,True,2020-09-20 13:00:00,0,3,2,90,0,0,0,3,0,0,0,0,0,4,0,16,17.8,0.0,0.0,1.8,50,6661,33351,11384,4723
326,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,27245,0,0
326,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-5809,22181,271,6080
327,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3104,0,0
327,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1169,1914,43,1212
328,6,19,6,False,2020-09-12 19:00:00,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,21,21.8,0.3,0.0,2.2,45,0,219489,0,0
328,16,3,0,True,2020-09-20 13:00:00,0,3,2,90,0,0,0,3,0,0,0,1,0,0,0,6,8.0,0.7,4.0,1.3,45,19303,265866,40930,21627
329,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,3224,0,0
329,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-855,2498,77,932
330,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,5623,0,0
330,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1170,5589,253,1423
331,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,2038,0,0
331,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-419,1643,19,438
332,6,19,5,False,2020-09-12 19:00:00,0,2,1,90,0,0,1,0,0,0,0,1,0,0,0,27,22.4,19.7,2.0,4.4,45,0,21964,0,0
332,16,3,1,True,2020-09-20 13:00:00,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,13,7.2,3.6,0.0,1.1,45,2307,29716,4953,2646
333,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5746,0,0
333,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-972,5689,104,1076
334,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1810,0,0
334,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-480,1519,50,530
335,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,27859,0,0
335,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4104,27637,967,5071
336,6,19,2,False,2020-09-12 19:00:00,0,2,1,90,0,0,1,0,0,0,0,1,0,0,0,12,12.8,2.0,0.0,1.5,50,0,5941,0,0
336,16,3,2,True,2020-09-20 13:00:00,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,9,5.0,12.8,10.0,2.8,50,-540,6488,553,1093
337,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5098,0,0
337,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-776,5232,441,1217
338,6,19,3,False,2020-09-12 19:00:00,0,2,1,74,0,0,1,0,0,0,0,0,0,0,0,7,3.8,2.8,5.0,1.2,55,0,1361562,0,0
338,16,3,1,True,2020-09-20 13:00:00,0,3,2,32,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,55,-83797,1348064,80068,163865
339,6,19,4,False,2020-09-12 19:00:00,0,2,1,5,0,1,0,0,0,0,0,0,0,0,0,13,17.4,11.4,20.0,4.9,60,0,62869,0,0
339,16,3,1,True,2020-09-20 13:00:00,0,3,2,45,0,0,0,1,0,0,0,0,0,0,0,11,17.2,40.8,2.0,6.0,60,-2812,67366,8323,11135
340,6,19,1,False,2020-09-12 19:00:00,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,4,7.2,11.2,8.0,2.6,60,0,26389,0,0
340,16,3,1,True,2020-09-20 13:00:00,0,3,2,18,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.8,0.0,0.3,60,-4777,24573,1618,6395
341,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,23205,0,0
341,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-5130,22448,3615,8745
342,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,21423,0,0
342,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2289,20087,742,3031
343,8,20,2,True,2020-09-14 17:00:00,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,-4,1.4,3.0,23.0,2.7,60,0,17568,0,0
343,10,2,0,False,2020-09-21 17:00:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,30,21686,4385,4355
344,8,20,1,True,2020-09-14 17:00:00,0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,2,0.8,2.7,8.0,1.2,55,0,64923,0,0
344,10,2,1,False,2020-09-21 17:00:00,1,0,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.2,0.0,0.0,55,-6507,63573,6536,13043
345,8,20,1,True,2020-09-14 17:00:00,0,2,1,70,0,0,0,2,0,0,0,0,0,0,0,14,11.4,1.5,2.0,1.5,50,0,135308,0,0
345,10,2,2,False,2020-09-21 17:00:00,1,0,2,67,0,0,0,1,0,0,0,0,0,0,0,11,16.0,0.8,4.0,2.1,50,-14295,126555,3894,18189
346,8,20,2,True,2020-09-14 17:00:00,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,10,10.2,36.0,14.0,6.0,60,0,33140,0,0
346,10,2,2,False,2020-09-21 17:00:00,1,0,2,62,0,0,0,1,0,0,0,0,0,0,0,10,4.6,0.8,0.0,0.5,60,-3434,32626,2704,6138
347,8,20,1,True,2020-09-14 17:00:00,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,13.2,6.9,6.0,2.6,55,0,340758,0,0
347,10,2,2,False,2020-09-21 17:00:00,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,11,13.2,0.3,0.0,1.4,55,-42400,306284,5284,47684
348,8,20,0,True,2020-09-14 17:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,14532,0,0
348,10,2,0,False,2020-09-21 17:00:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1228,15846,443,1671
349,8,20,2,True,2020-09-14 17:00:00,0,2,1,75,0,0,0,2,0,0,0,0,0,0,0,13,9.8,21.8,0.0,3.2,50,0,38334,0,0
349,10,2,0,False,2020-09-21 17:00:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3653,36349,2642,6295
350,8,20,0,True,2020-09-14 17:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9649,0,0
350,10,2,0,False,2020-09-21 17:00:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-919,10250,252,1171
351,8,20,1,True,2020-09-14 17:00:00,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,1.6,15.7,26.0,4.3,55,0,304826,0,0
351,10,2,2,False,2020-09-21 17:00:00,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,8,18.4,3.8,2.0,2.4,55,-35015,280431,5974,40989
352,8,20,0,True,2020-09-14 17:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,11802,0,0
352,10,2,0,False,2020-09-21 17:00:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1620,11824,374,1994
353,8,20,0,True,2020-09-14 17:00:00,0,2,1,90,0,0,0,2,0,0,0,1,0,0,0,4,8.8,0.8,6.0,1.6,50,0,1006715,0,0
353,10,2,-2,False,2020-09-21 17:00:00,1,0,2,11,0,0,0,1,0,0,0,0,1,0,0,-5,0.0,0.0,0.0,0.0,50,-142331,885692,18701,161032
354,8,20,1,True,2020-09-14 17:00:00,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,8,19.2,2.3,0.0,2.2,50,0,46550,0,0
354,10,2,2,False,2020-09-21 17:00:00,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,11,21.0,0.2,0.0,2.1,50,-4336,45105,1311,5647
355,8,20,2,True,2020-09-14 17:00:00,0,2,1,90,0,0,0,2,0,0,0,0,0,0,0,15,10.0,32.3,2.0,4.4,55,0,781245,0,0
355,10,2,-1,False,2020-09-21 17:00:00,1,0,2,90,0,0,0,1,0,0,1,1,0,0,0,-5,17.6,13.1,17.0,4.8,55,-90423,702490,14557,104980
356,8,20,0,True,2020-09-14 17:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2316,0,0
356,10,2,1,False,2020-09-21 17:00:00,1,0,2,27,0,0,0,0,0,0,0,0,0,0,0,2,0.4,4.8,0.0,0.5,50,-379,2388,95,474
357,8,20,1,True,2020-09-14 17:00:00,0,2,1,90,0,0,0,2,0,0,0,1,0,0,0,3,12.0,15.3,41.0,6.8,60,0,45716,0,0
357,10,2,1,False,2020-09-21 17:00:00,1,0,2,22,0,0,0,0,0,0,0,0,0,0,0,4,4.4,10.3,4.0,1.9,60,-4753,44872,4011,8764
358,5,9,1,True,2020-09-13 13:00:00,0,3,1,59,0,0,0,1,0,0,0,0,0,0,0,-3,0.0,1.3,2.0,0.1,55,0,13584,0,0
358,12,7,2,False,2020-09-19 11:30:00,5,2,2,90,0,0,0,5,0,0,0,0,0,0,0,2,7.6,25.0,13.0,4.6,55,88,16285,4678,4590
359,8,20,0,True,2020-09-14 17:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,28676,0,0
359,10,2,0,False,2020-09-21 17:00:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-11948,18158,1069,13017
360,8,20,1,True,2020-09-14 17:00:00,0,2,1,14,0,0,0,0,0,0,0,0,0,0,0,7,8.6,18.0,0.0,2.7,50,0,10068,0,0
360,10,2,2,False,2020-09-21 17:00:00,1,0,2,90,0,0,0,1,0,0,0,0,0,0,0,10,8.0,0.7,26.0,3.5,50,-495,10578,1080,1575
361,1,6,1,False,2020-09-12 14:00:00,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,2.0,0.4,55,0,87664,0,0
361,17,17,1,True,2020-09-20 11:00:00,2,5,2,10,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.5,4.0,0.3,55,-9638,89923,8015,17653
362,1,6,2,False,2020-09-12 14:00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,15,16.8,18.5,2.0,3.7,50,0,87171,0,0
362,17,17,-1,True,2020-09-20 11:00:00,2,5,2,90,0,0,0,5,0,0,0,1,0,0,0,7,5.4,2.8,4.0,1.2,50,-8986,88465,2873,11859
363,1,6,2,False,2020-09-12 14:00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,2,0,17,22.6,0.0,0.0,2.3,45,0,1400435,0,0
363,17,17,0,True,2020-09-20 11:00:00,2,5,2,90,0,0,0,5,0,0,0,0,0,1,0,9,12.8,0.0,0.0,1.3,45,-49369,1423373,83896,133265
364,1,6,2,False,2020-09-12 14:00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,13,18.6,4.2,0.0,2.3,45,0,269424,0,0
364,17,17,0,True,2020-09-20 11:00:00,2,5,2,54,0,0,0,2,0,0,0,1,0,0,0,1,2.4,11.2,0.0,1.4,45,-7479,280163,29472,36951
365,1,6,2,False,2020-09-12 14:00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,5,7.2,7.2,23.0,3.7,65,0,54083,0,0
365,17,17,0,True,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-18613,39617,1322,19935
366,1,6,2,False,2020-09-12 14:00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,1,8.6,11.2,60.0,8.0,85,0,1467030,0,0
366,17,17,11,True,2020-09-20 11:00:00,2,5,2,90,2,0,0,5,0,0,0,0,0,0,1,50,64.2,3.7,38.0,10.6,85,-311008,1228417,26313,337321
367,1,6,2,False,2020-09-12 14:00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,12,18.4,1.1,17.0,3.7,50,0,30741,0,0
367,17,17,-1,True,2020-09-20 11:00:00,2,5,2,90,0,0,0,5,0,0,0,1,0,0,0,11,10.4,0.8,0.0,1.1,50,-4501,29644,580,5081
368,1,6,0,False,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,23082,0,0
368,17,17,2,True,2020-09-20 11:00:00,2,5,2,67,0,0,0,3,0,0,0,0,0,0,0,11,4.0,13.4,6.0,2.3,55,-8502,14609,198,8700
369,1,6,1,False,2020-09-12 14:00:00,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,19,17.6,10.4,4.0,3.2,45,0,36388,0,0
369,17,17,0,True,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3763,37373,1634,5397
370,1,6,2,False,2020-09-12 14:00:00,1,0,1,90,0,0,0,1,0,0,0,0,0,0,0,15,6.6,17.4,4.0,2.8,60,0,280881,0,0
370,17,17,2,True,2020-09-20 11:00:00,2,5,2,90,0,0,0,5,0,0,0,0,0,0,0,10,16.8,23.3,31.0,7.1,60,-43431,247080,8000,51431
371,1,6,0,False,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,19987,0,0
371,17,17,0,True,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2038,20173,476,2514
372,1,6,0,False,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,4424,0,0
372,17,17,0,True,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-945,4383,163,1108
373,2,1,2,True,2020-09-12 11:30:00,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,14,12.6,4.5,0.0,1.7,45,0,64140,0,0
373,13,10,2,False,2020-09-19 14:00:00,4,3,2,69,0,0,0,4,0,0,0,0,0,0,0,17,11.0,15.1,8.0,3.4,45,8455,85536,21059,12604
374,1,6,0,False,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,11700,0,0
374,17,17,0,True,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1059,12444,839,1898
375,1,6,1,False,2020-09-12 14:00:00,1,0,1,90,0,0,0,1,0,0,0,1,0,0,0,12,24.0,18.6,4.0,4.7,45,0,748080,0,0
375,17,17,3,True,2020-09-20 11:00:00,2,5,2,90,0,1,0,5,0,0,0,0,0,0,0,29,33.0,12.5,0.0,4.6,45,-69696,702353,29779,99475
376,1,6,1,False,2020-09-12 14:00:00,1,0,1,45,0,0,0,1,0,0,0,0,0,0,0,11,8.8,1.3,0.0,1.0,45,0,196908,0,0
376,17,17,0,True,2020-09-20 11:00:00,2,5,2,90,0,0,0,5,0,0,0,0,0,0,0,13,12.4,1.5,0.0,1.4,45,-27099,173374,2287,29386
377,1,6,2,False,2020-09-12 14:00:00,1,0,1,84,0,0,0,1,0,0,0,0,0,0,0,3,4.4,13.1,21.0,3.9,60,0,279992,0,0
377,17,17,1,True,2020-09-20 11:00:00,2,5,2,79,0,0,0,4,0,0,0,1,0,0,0,-6,6.4,21.2,72.0,10.0,60,-40136,251773,18737,58873
378,1,6,0,False,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5944,0,0
378,17,17,0,True,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1196,5773,84,1280
379,1,6,2,False,2020-09-12 14:00:00,1,0,1,76,0,0,0,1,0,0,0,0,0,0,0,4,2.2,3.2,0.0,0.5,45,0,23808,0,0
379,17,17,1,True,2020-09-20 11:00:00,2,5,2,35,0,0,0,3,0,0,0,0,0,0,0,4,5.0,0.9,0.0,0.6,45,5527,36698,12240,6713
380,1,6,0,False,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,84869,0,0
380,17,17,0,True,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4262,92394,5094,9356
381,1,6,0,False,2020-09-12 14:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,158019,0,0
381,17,17,0,True,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-14147,159368,17515,31662
382,1,6,1,False,2020-09-12 14:00:00,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,4,3.4,0.3,0.0,0.4,55,0,5118,0,0
382,17,17,5,True,2020-09-20 11:00:00,2,5,2,90,0,1,0,5,0,0,0,0,0,0,0,13,0.8,3.1,17.0,2.1,55,-1035,4746,127,1162
383,4,7,3,True,2020-09-13 15:30:00,0,1,1,90,0,0,0,1,0,0,0,0,0,3,0,15,20.0,0.0,0.0,2.0,55,0,296409,0,0
383,17,16,2,False,2020-09-20 11:00:00,2,5,2,90,0,0,0,2,0,0,0,0,0,5,0,18,37.2,0.0,0.0,3.7,55,-18999,319315,13398,32397
384,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,24146,0,0
384,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4881,24781,848,5729
385,4,7,1,True,2020-09-13 15:30:00,0,1,1,45,0,0,0,1,0,0,0,0,0,0,0,4,2.4,4.3,0.0,0.7,50,0,33970,0,0
385,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4149,37035,2277,6426
386,4,7,2,True,2020-09-13 15:30:00,0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,12,17.0,11.2,2.0,3.0,55,0,166187,0,0
386,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-10421,181839,9316,19737
387,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,10931,0,0
387,17,16,4,False,2020-09-20 11:00:00,2,5,2,29,0,1,0,1,0,0,0,0,0,0,0,10,1.2,0.8,35.0,3.7,60,-2326,10827,582,2908
388,4,7,2,True,2020-09-13 15:30:00,0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,7,8.0,22.5,21.0,5.2,105,0,894557,0,0
388,17,16,21,False,2020-09-20 11:00:00,2,5,2,83,1,4,0,1,0,0,0,0,0,0,3,81,108.4,40.8,35.0,18.4,105,-140554,829125,39756,180310
389,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,236728,0,0
389,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-73290,171292,3206,76496
390,4,7,2,True,2020-09-13 15:30:00,0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,46.8,35.0,9.6,90,0,1724987,0,0
390,17,16,24,False,2020-09-20 11:00:00,2,5,2,90,4,0,0,2,0,0,0,0,0,0,2,80,139.6,22.0,86.0,24.8,89,-424230,1378891,60870,485100
391,4,7,2,True,2020-09-13 15:30:00,0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,13,17.4,0.7,0.0,1.8,50,0,95090,0,0
391,17,16,1,False,2020-09-20 11:00:00,2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,13,17.8,0.3,0.0,1.8,50,-5327,106120,7555,12882
392,4,7,2,True,2020-09-13 15:30:00,0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,-1,2.8,5.8,35.0,4.4,70,0,149187,0,0
392,17,16,2,False,2020-09-20 11:00:00,2,5,2,60,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.1,0.0,0.0,70,-17232,147075,11143,28375
393,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,22611,0,0
393,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2009,24019,587,2596
394,4,7,1,True,2020-09-13 15:30:00,0,1,1,45,0,0,0,0,0,0,0,0,0,0,0,3,8.4,11.9,21.0,4.1,80,0,237638,0,0
394,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-96227,154269,7461,103688
395,4,7,2,True,2020-09-13 15:30:00,0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,15,20.2,35.5,36.0,9.2,50,0,155868,0,0
395,17,16,1,False,2020-09-20 11:00:00,2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,2,4.4,2.0,0.0,0.6,50,-12410,155739,13490,25900
396,4,7,1,True,2020-09-13 15:30:00,0,1,1,90,0,0,0,1,0,0,0,1,0,0,0,8,15.4,5.0,0.0,2.0,50,0,66864,0,0
396,17,16,2,False,2020-09-20 11:00:00,2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,14,9.2,1.3,0.0,1.1,50,-9168,62000,4352,13520
397,4,7,1,True,2020-09-13 15:30:00,0,1,1,59,0,0,0,1,0,0,0,0,0,0,0,8,2.0,2.3,0.0,0.4,55,0,10287,0,0
397,17,16,2,False,2020-09-20 11:00:00,2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,9,10.8,1.0,0.0,1.2,55,-1035,11945,761,1796
398,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,62607,0,0
398,17,16,1,False,2020-09-20 11:00:00,2,5,2,90,0,0,0,2,0,0,0,0,0,0,0,8,11.2,0.2,0.0,1.1,55,-10521,62588,1670,12191
399,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,16898,0,0
399,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3695,15517,275,3970
400,4,7,1,True,2020-09-13 15:30:00,0,1,1,30,0,0,0,0,0,0,0,0,0,0,0,2,0.4,3.3,2.0,0.6,75,0,83611,0,0
400,17,16,1,False,2020-09-20 11:00:00,2,5,2,6,0,0,0,1,0,0,0,0,0,0,0,2,0.0,11.4,0.0,1.1,74,-25656,67770,3446,29102
401,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,6161,0,0
401,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-943,6639,403,1346
402,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,8128,0,0
402,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2868,5422,65,2933
403,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,55175,0,0
403,17,16,0,False,2020-09-20 11:00:00,2,5,2,45,0,0,0,1,0,0,0,1,0,0,0,2,1.8,11.8,8.0,2.2,69,-10831,45404,741,11572
404,4,7,0,True,2020-09-13 15:30:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,2265,0,0
404,17,16,0,False,2020-09-20 11:00:00,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-199,2411,351,550
405,4,7,1,True,2020-09-13 15:30:00,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,3,3.8,1.3,0.0,0.5,60,0,12879,0,0
405,17,16,0,False,2020-09-20 11:00:00,2,5,2,45,0,0,0,1,0,0,0,1,0,0,0,2,2.2,1.5,0.0,0.4,60,-1682,14674,1261,2943
