fixture_id,opponent_team_id,total_points,was_home,kickoff_time,team_h_score,team_a_score,gameweek_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,player_price,transfers_balance,selected,transfers_in,transfers_out,team_id,opponent_strength,opponent_team_name,player_id,web_name,position_id,player_price
5,20,3,True,2019-08-11 13:00:00,0,0,1,60,0,0,1,0,0,0,0,0,0,0,0,15,10.6,12.4,8.0,3.1,45,0,30605,0,0,20,4,WOL,180,Choudhury,3,4.2
4,7,0,False,2019-08-10 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,11663,0,0,7,3,CRY,146,Tosun,4,5.7
5,20,0,True,2019-08-11 13:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,84689,0,0,20,4,WOL,165,Morgan,2,4.1
8,11,1,True,2019-08-10 11:30:00,0,5,1,65,0,0,0,2,0,0,0,1,0,0,0,0,3.8,1.6,0.0,0.5,70,0,529492,0,0,11,5,MCI,390,Felipe Anderson,3,6.6
4,7,0,False,2019-08-10 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,49374,0,0,7,3,CRY,153,Walcott,3,6.2
6,2,13,True,2019-08-10 16:30:00,3,1,1,90,2,0,0,1,0,0,0,0,0,0,3,50,64.2,24.1,95.0,18.3,110,0,1591131,0,0,2,2,AVL,338,Kane,4,11.0
8,11,1,True,2019-08-10 11:30:00,0,5,1,45,0,0,0,1,0,0,0,0,0,0,0,2,3.8,12.3,0.0,1.6,70,0,96528,0,0,11,5,MCI,389,Antonio,3,7.1
4,7,2,False,2019-08-10 14:00:00,0,0,1,90,0,0,1,0,0,0,0,1,0,0,0,4,6.8,18.5,10.0,3.5,65,0,29043,0,0,7,3,CRY,152,Bernard,3,6.4
7,4,1,True,2019-08-10 14:00:00,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,13,21.2,0.4,37.0,5.9,50,0,16860,0,0,4,2,BHA,439,Dawson,2,4.8
4,7,3,False,2019-08-10 14:00:00,0,0,1,78,0,0,1,0,0,0,0,0,0,0,0,3,4.8,13.1,37.0,5.5,80,0,791565,0,0,7,3,CRY,151,Sigurdsson,3,7.3
4,7,3,False,2019-08-10 14:00:00,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,7,12.2,20.3,32.0,6.5,80,0,513213,0,0,7,3,CRY,150,Richarlison,3,8.2
6,2,0,True,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9875,0,0,2,2,AVL,339,Janssen,4,4.5
7,4,0,True,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6262,0,0,4,2,BHA,375,Quina,3,4.3
4,7,0,False,2019-08-10 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,471674,0,0,7,3,CRY,149,Stekelenburg,1,3.9
10,13,7,False,2019-08-11 13:00:00,0,1,1,90,0,0,1,0,0,0,0,0,0,2,1,27,18.0,0.0,0.0,1.8,50,0,276322,0,0,13,3,NEW,14,Leno,1,4.8
8,19,0,False,2019-08-10 11:30:00,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,14821,0,0,19,2,WHU,440,Angeliño,2,4.6
4,7,0,False,2019-08-10 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,8985,0,0,7,3,CRY,478,Holgate,2,4.2
4,7,7,False,2019-08-10 14:00:00,0,0,1,90,0,0,1,0,0,0,0,0,0,2,1,25,20.8,0.0,0.0,2.1,55,0,513077,0,0,7,3,CRY,148,Pickford,1,5.2
6,17,2,False,2019-08-10 16:30:00,3,1,1,81,0,0,0,1,0,0,0,0,0,0,0,12,16.4,10.8,0.0,2.7,60,0,15856,0,0,17,4,TOT,28,Hourihane,3,5.7
4,7,2,False,2019-08-10 14:00:00,0,0,1,68,0,0,1,0,0,0,0,0,0,0,0,5,1.4,11.2,6.0,1.9,60,0,104923,0,0,7,3,CRY,147,Calvert-Lewin,4,6.1
2,3,1,False,2019-08-10 14:00:00,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,3,4.0,6.0,0.0,1.0,55,0,8298,0,0,3,2,BOU,441,Freeman,3,5.0
4,7,1,False,2019-08-10 14:00:00,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,6,6.8,4.6,0.0,1.1,50,0,4598,0,0,7,3,CRY,497,Gbamin,3,4.8
4,7,1,False,2019-08-10 14:00:00,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,2,3.4,0.1,0.0,0.4,55,0,7729,0,0,7,3,CRY,154,Davies,3,5.3
4,7,0,False,2019-08-10 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,773,0,0,7,3,CRY,155,Lookman,3,5.0
6,2,2,True,2019-08-10 16:30:00,3,1,1,90,0,0,0,1,0,0,0,0,0,0,0,20,20.2,19.3,14.0,5.4,50,0,218430,0,0,2,2,AVL,337,Walker-Peters,2,4.4
5,20,6,True,2019-08-11 13:00:00,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,29,20.4,0.5,2.0,2.3,45,0,18040,0,0,20,4,WOL,164,Söyüncü,2,4.9
2,3,1,False,2019-08-10 14:00:00,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,3,3.4,1.4,4.0,0.9,60,0,9589,0,0,3,2,BOU,501,McBurnie,4,5.5
1,10,0,False,2019-08-09 19:00:00,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,7580,0,0,10,5,LIV,435,Roberts,3,5.0
5,9,0,False,2019-08-11 13:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0,0,0,9,3,LEI,528,Neto,3,4.9
5,20,0,True,2019-08-11 13:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,22675,0,0,20,4,WOL,163,Fuchs,2,4.2
5,20,7,True,2019-08-11 13:00:00,0,0,1,90,0,0,1,0,0,0,0,0,0,0,1,30,27.4,0.3,11.0,3.9,50,0,41342,0,0,20,4,WOL,162,Evans,2,5.3
6,2,0,True,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1755,0,0,2,2,AVL,335,Foyth,2,4.8
5,20,6,True,2019-08-11 13:00:00,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,23,5.2,16.7,9.0,3.1,55,0,315266,0,0,20,4,WOL,161,Chilwell,2,5.4
6,2,0,True,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,20975,0,0,2,2,AVL,334,Trippier,2,5.5
9,6,6,True,2019-08-11 15:30:00,4,0,1,90,0,0,1,0,0,0,0,0,0,0,0,29,34.8,10.8,8.0,5.4,55,0,932347,0,0,6,4,CHE,160,Maguire,2,5.3
5,20,9,True,2019-08-11 13:00:00,0,0,1,90,0,0,1,0,0,0,0,0,0,0,3,32,23.4,26.2,9.0,5.9,60,0,311670,0,0,20,4,WOL,159,Pereira,2,6.2
6,2,0,True,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,16777,0,0,2,2,AVL,336,Aurier,2,5.1
3,5,2,False,2019-08-10 14:00:00,3,0,1,72,0,0,0,2,0,0,0,0,0,0,0,-5,0.0,1.8,21.0,1.6,60,0,75736,0,0,5,3,BUR,437,Adams,4,5.3
10,13,0,False,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,102737,0,0,13,3,NEW,13,Nketiah,4,4.3
4,7,0,False,2019-08-10 14:00:00,0,0,1,75,0,0,1,0,0,0,0,0,1,0,0,1,11.4,13.1,0.0,2.5,45,0,74476,0,0,7,3,CRY,158,Schneiderlin,3,4.4
4,8,0,True,2019-08-10 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,38471,0,0,8,3,EVE,157,McCarthy,3,4.2
4,7,0,False,2019-08-10 14:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2779,0,0,7,3,CRY,156,Gueye,3,5.0
3,5,0,False,2019-08-10 14:00:00,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,5892,0,0,5,3,BUR,438,Djenepo,3,5.2
2,3,0,False,2019-08-10 14:00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6034,0,0,3,2,BOU,436,Moore,1,4.3
6,17,2,False,2019-08-10 16:30:00,3,1,1,73,0,0,0,1,0,0,0,0,0,0,0,2,5.0,1.1,17.0,2.3,60,0,59003,0,0,17,4,TOT,428,Wesley,4,5.4
1,10,0,False,2019-08-09 19:00:00,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,8583,0,0,10,5,LIV,454,Byram,2,4.3
6,2,0,True,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,798,0,0,2,2,AVL,351,Amos,3,4.4
7,18,3,False,2019-08-10 14:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,15,13.8,1.7,0.0,1.6,50,0,30111,0,0,18,3,WAT,55,March,3,4.6
7,4,2,True,2019-08-10 14:00:00,0,3,1,74,0,0,0,2,0,0,0,0,0,0,0,3,1.4,2.5,17.0,2.1,60,0,46334,0,0,4,2,BHA,364,Gray,4,5.5
7,18,6,False,2019-08-10 14:00:00,0,3,1,90,0,1,1,0,0,0,0,0,0,0,0,26,31.6,16.3,1.0,4.9,50,0,5703,0,0,18,3,WAT,54,Pröpper,3,4.8
8,19,0,False,2019-08-10 11:30:00,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,67202,0,0,19,2,WHU,518,Cancelo,2,5.1
7,4,0,True,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2976,0,0,4,2,BHA,372,Sema,3,4.7
10,13,3,False,2019-08-11 13:00:00,0,1,1,63,0,0,1,0,0,0,0,0,0,0,0,6,2.0,1.7,8.0,1.2,50,0,7466,0,0,13,3,NEW,490,Willock,3,4.7
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,210,0,0,18,3,WAT,53,Bissouma,3,5.0
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,1177,0,0,18,3,WAT,52,Knockaert,3,5.3
10,1,2,True,2019-08-11 13:00:00,0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,15,6.0,2.5,24.0,3.3,60,0,136531,0,0,1,4,ARS,466,Joelinton,4,5.5
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,178,0,0,18,3,WAT,51,Izquierdo,3,5.4
10,1,0,True,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,10294,0,0,1,4,ARS,520,Carroll,4,5.4
4,8,2,True,2019-08-10 14:00:00,0,0,1,64,0,0,1,0,0,0,0,0,0,0,0,8,9.0,12.8,19.0,4.1,50,0,155018,0,0,8,3,EVE,468,Ayew,4,5.1
7,4,1,True,2019-08-10 14:00:00,0,3,1,15,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,50,0,47746,0,0,4,2,BHA,365,Success,4,4.7
10,13,1,False,2019-08-11 13:00:00,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,3,3.0,2.9,0.0,0.6,55,0,208921,0,0,13,3,NEW,469,Ceballos,3,5.2
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,5564,0,0,18,3,WAT,50,Jahanbakhsh,3,5.8
7,18,6,False,2019-08-10 14:00:00,0,3,1,90,0,1,1,0,0,0,0,0,0,0,0,16,6.2,10.9,4.0,2.1,65,0,31960,0,0,18,3,WAT,49,Groß,3,6.2
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,1503984,0,0,18,3,WAT,48,Button,1,3.9
10,1,2,True,2019-08-11 13:00:00,0,1,1,90,0,0,0,1,0,0,0,0,0,0,0,20,21.4,12.0,0.0,3.3,45,0,432483,0,0,1,4,ARS,271,Hayden,3,4.4
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6689,0,0,18,3,WAT,56,Kayal,3,4.2
6,17,1,False,2019-08-10 16:30:00,3,1,1,90,0,0,0,3,0,0,0,0,0,0,0,13,24.2,1.0,0.0,2.5,45,0,12095,0,0,17,4,TOT,24,Taylor,2,4.2
7,18,3,False,2019-08-10 14:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,11,14.8,11.3,0.0,2.6,45,0,170109,0,0,18,3,WAT,57,Stephens,3,4.4
2,15,2,True,2019-08-10 14:00:00,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,13,21.0,16.6,3.0,4.1,40,0,281145,0,0,15,3,SHU,65,Rico,2,4.2
6,17,0,False,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,8669,0,0,17,4,TOT,23,Chester,2,4.2
2,15,0,True,2019-08-10 14:00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6035,0,0,15,3,SHU,64,Kelly,2,4.4
1,14,0,True,2019-08-09 19:00:00,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,33435,0,0,14,2,NOR,464,Brewster,4,4.2
8,11,0,True,2019-08-10 11:30:00,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,303577,0,0,11,5,MCI,383,Reid,2,3.9
10,1,1,True,2019-08-11 13:00:00,0,1,1,53,0,0,0,0,0,0,0,0,0,0,0,4,5.0,4.8,26.0,3.6,50,0,19128,0,0,1,4,ARS,269,Shelvey,3,4.9
2,15,1,True,2019-08-10 14:00:00,1,1,1,90,0,0,0,1,0,0,0,1,0,0,0,10,3.4,7.0,4.0,1.4,45,0,90570,0,0,15,3,SHU,63,Adam Smith,2,4.3
2,3,0,False,2019-08-10 14:00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1248,0,0,3,2,BOU,521,Verrips,1,4.4
10,1,0,True,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4015,0,0,1,4,ARS,482,Colback,3,4.3
7,4,2,True,2019-08-10 14:00:00,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,6,7.6,14.5,9.0,3.1,65,0,174949,0,0,4,2,BHA,362,Deeney,4,6.2
6,17,1,False,2019-08-10 16:30:00,3,1,1,58,0,0,0,0,0,0,0,0,0,0,0,4,16.4,14.4,35.0,6.6,55,0,149330,0,0,17,4,TOT,465,Trézéguet,3,5.2
2,15,10,True,2019-08-10 14:00:00,1,1,1,90,1,0,0,1,0,0,0,0,0,0,2,24,47.4,1.2,68.0,11.7,45,0,8741,0,0,15,3,SHU,61,Mepham,2,4.3
2,15,0,True,2019-08-10 14:00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,14037,0,0,15,3,SHU,60,Daniels,2,4.2
10,1,2,True,2019-08-11 13:00:00,0,1,1,66,0,0,0,1,0,0,0,0,0,0,0,8,5.6,1.8,0.0,0.7,50,0,40685,0,0,1,4,ARS,270,Longstaff,3,5.0
2,15,2,True,2019-08-10 14:00:00,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,19,16.4,21.7,22.0,6.0,50,0,1076302,0,0,15,3,SHU,59,Aké,2,4.8
7,4,1,True,2019-08-10 14:00:00,0,3,1,45,0,0,0,1,0,0,0,0,0,0,0,1,0.0,5.5,3.0,0.6,65,0,337999,0,0,4,2,BHA,363,Deulofeu,4,6.1
10,13,6,False,2019-08-11 13:00:00,0,1,1,90,0,0,1,0,0,0,0,0,0,0,0,26,15.0,0.2,0.0,1.5,45,0,39038,0,0,13,3,NEW,467,Chambers,2,4.3
2,15,2,True,2019-08-10 14:00:00,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,12,14.2,0.1,4.0,1.8,50,0,11475,0,0,15,3,SHU,58,Steve Cook,2,5.0
2,15,0,True,2019-08-10 14:00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,646,0,0,15,3,SHU,62,Francis,2,4.3
2,15,0,True,2019-08-10 14:00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,476670,0,0,15,3,SHU,66,Simpson,2,3.9
6,17,0,False,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,4771,0,0,17,4,TOT,25,Hause,2,4.4
7,18,9,False,2019-08-10 14:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,3,2,29,25.4,0.0,0.0,2.5,45,0,709131,0,0,18,3,WAT,47,Ryan,1,4.7
6,17,1,False,2019-08-10 16:30:00,3,1,1,31,0,0,0,3,0,0,0,0,0,0,0,1,3.6,0.8,0.0,0.4,60,0,16049,0,0,17,4,TOT,36,Jota,3,5.7
7,4,1,True,2019-08-10 14:00:00,0,3,1,45,0,0,0,2,0,0,0,0,0,0,0,3,2.8,3.3,30.0,3.6,60,0,246209,0,0,4,2,BHA,369,Pereyra,3,5.6
6,17,0,False,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,12198,0,0,17,4,TOT,35,Lansbury,3,4.4
5,20,0,True,2019-08-11 13:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,4750,0,0,20,4,WOL,517,Praet,3,5.2
6,17,0,False,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,18904,0,0,17,4,TOT,34,Davis,3,4.2
6,17,0,False,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9062,0,0,17,4,TOT,33,Bjarnason,3,4.5
8,11,0,True,2019-08-10 11:30:00,0,5,1,90,0,0,0,5,0,0,0,0,0,0,0,3,5.0,0.3,7.0,1.2,45,0,231395,0,0,11,5,MCI,381,Diop,2,4.3
10,1,1,True,2019-08-11 13:00:00,0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,2,4.2,1.2,13.0,1.8,55,0,34113,0,0,1,4,ARS,500,Saint-Maximin,3,5.2
5,9,0,False,2019-08-11 13:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,25791,0,0,9,3,LEI,473,Vallejo,2,4.6
6,17,0,False,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1639,0,0,17,4,TOT,32,Green,3,4.8
7,4,2,True,2019-08-10 14:00:00,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,1,3.6,3.3,6.0,1.3,55,0,13737,0,0,4,2,BHA,370,Hughes,3,5.3
6,17,7,False,2019-08-10 16:30:00,3,1,1,90,1,0,0,3,0,0,0,0,0,0,0,23,49.6,13.4,24.0,8.7,55,0,126685,0,0,17,4,TOT,31,McGinn,3,5.2
6,17,2,False,2019-08-10 16:30:00,3,1,1,90,0,0,0,3,0,0,0,0,0,0,0,0,1.4,5.3,8.0,1.5,55,0,19086,0,0,17,4,TOT,30,El Ghazi,3,5.2
6,17,0,False,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5785,0,0,17,4,TOT,474,Kalinic,1,4.2
6,17,0,False,2019-08-10 16:30:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,11690,0,0,17,4,TOT,27,Nyland,1,4.3
6,17,2,False,2019-08-10 16:30:00,3,1,1,90,0,0,0,3,0,0,0,0,0,0,0,22,27.0,22.1,0.0,4.9,60,0,345002,0,0,17,4,TOT,29,Grealish,3,5.9
10,1,0,True,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,3239,0,0,1,4,ARS,519,Krafth,2,4.3
10,1,0,True,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3183,0,0,1,4,ARS,499,Aarons,3,4.8
10,13,2,False,2019-08-11 13:00:00,0,1,1,70,0,0,1,0,0,0,0,1,0,0,0,10,11.2,28.8,4.0,4.4,55,0,6922,0,0,13,3,NEW,489,Nelson,3,5.3
2,3,0,False,2019-08-10 14:00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2668,0,0,3,2,BOU,472,Osborn,3,4.7
7,18,6,False,2019-08-10 14:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,26,22.6,0.2,2.0,2.5,50,0,165358,0,0,18,3,WAT,37,Duffy,2,4.8
7,4,1,True,2019-08-10 14:00:00,0,3,1,90,0,0,0,3,0,0,0,0,0,1,0,9,10.0,0.0,0.0,1.0,50,0,168877,0,0,4,2,BHA,366,Foster,1,4.9
7,18,6,False,2019-08-10 14:00:00,0,3,1,26,1,0,0,0,0,0,0,0,0,0,1,27,41.0,0.5,17.0,5.9,50,0,20055,0,0,18,3,WAT,46,Andone,4,4.7
6,17,1,False,2019-08-10 16:30:00,3,1,1,8,0,0,0,2,0,0,0,0,0,0,0,3,11.6,10.0,0.0,2.2,45,0,36123,0,0,17,4,TOT,470,Douglas Luiz,3,4.3
7,18,6,False,2019-08-10 14:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,23,13.8,1.3,1.0,1.6,45,0,3535,0,0,18,3,WAT,475,Burn,2,4.5
7,18,2,False,2019-08-10 14:00:00,0,3,1,63,0,0,1,0,0,0,0,0,0,0,0,8,3.2,1.3,19.0,2.4,55,0,19327,0,0,18,3,WAT,45,Locadia,4,5.2
7,18,2,False,2019-08-10 14:00:00,0,3,1,63,0,0,1,0,0,0,0,0,0,0,0,0,4.2,3.1,4.0,1.1,60,0,209377,0,0,18,3,WAT,44,Murray,4,5.4
10,1,0,True,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,1504,0,0,1,4,ARS,483,Murphy,3,4.7
7,4,0,True,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9535,0,0,4,2,BHA,367,Dahlberg,1,4.2
8,11,-1,True,2019-08-10 11:30:00,0,5,1,90,0,0,0,5,0,0,0,1,0,0,0,6,5.6,0.4,0.0,0.6,45,0,27470,0,0,11,5,MCI,382,Balbuena,2,4.3
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1596,0,0,18,3,WAT,43,Clarke,2,4.3
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9444,0,0,18,3,WAT,41,Bong,2,4.2
2,3,2,False,2019-08-10 14:00:00,1,1,1,90,0,0,0,1,0,0,0,0,0,2,0,12,13.6,0.0,0.0,1.4,45,0,80682,0,0,3,2,BOU,471,Henderson,1,5.2
7,18,0,False,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5056,0,0,18,3,WAT,40,Balogun,2,4.3
10,1,1,True,2019-08-11 13:00:00,0,1,1,36,0,0,0,1,0,0,0,0,0,0,0,6,5.4,11.2,2.0,1.9,45,0,10377,0,0,1,4,ARS,498,Willems,2,4.3
7,4,0,True,2019-08-10 14:00:00,0,3,1,90,0,0,0,3,1,0,0,0,0,0,0,7,4.4,23.1,2.0,3.0,60,0,200815,0,0,4,2,BHA,368,Doucouré,3,5.4
7,18,1,False,2019-08-10 14:00:00,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.4,0.0,0.0,45,0,9572,0,0,18,3,WAT,39,Bernardo,2,4.3
6,17,1,False,2019-08-10 16:30:00,3,1,1,16,0,0,0,2,0,0,0,0,0,0,0,4,0.0,0.0,2.0,0.2,55,0,26144,0,0,17,4,TOT,26,Kodjia,4,5.4
7,18,6,False,2019-08-10 14:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,21,13.0,12.6,2.0,2.8,45,0,33714,0,0,18,3,WAT,38,Montoya,2,4.3
7,18,11,False,2019-08-10 14:00:00,0,3,1,90,0,1,1,0,0,0,0,1,0,0,3,41,35.6,13.3,2.0,5.1,45,0,400846,0,0,18,3,WAT,42,Dunk,2,4.8
10,1,0,True,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,223,0,0,1,4,ARS,257,Lejeune,2,4.3
7,4,0,True,2019-08-10 14:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,100621,0,0,4,2,BHA,361,Prödl,2,3.9
10,1,0,True,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,4845,0,0,1,4,ARS,268,Ki Sung-yueng,3,4.7
10,13,0,False,2019-08-11 13:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,22214,0,0,13,3,NEW,20,Elneny,3,4.2
6,17,2,False,2019-08-10 16:30:00,3,1,1,90,0,0,0,3,0,0,0,0,0,3,0,15,24.2,0.0,0.0,2.4,45,0,368460,0,0,17,4,TOT,94,Heaton,1,4.3
3,16,8,True,2019-08-10 14:00:00,3,0,1,90,0,0,1,0,0,0,0,0,0,3,1,28,25.6,10.0,0.0,3.6,45,0,344271,0,0,16,3,SOU,93,Pope,1,5.2
